orphanet id	name_x	Symbol	name_y	prevalence count
1226	Bamforth-Lazarus syndrome	FOXE1	Bamforth-Lazarus syndrome	2
137888	Auriculocondylar syndrome	EDN1	Auriculocondylar syndrome	2
1186	Infantile-onset spinocerebellar ataxia	TWNK	Infantile-onset spinocerebellar ataxia	2
137898	Leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	DARS2	Leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	2
950	Acrodysostosis	PDE4D	Acrodysostosis	2
869	Triple A syndrome	GMPPA	Triple A syndrome	2
178509	Perry syndrome	DCTN1	Perry syndrome	2
199326	Isolated autosomal dominant hypomagnesemia, Glaudemans type	KCNA1	Isolated autosomal dominant hypomagnesemia, Glaudemans type	2
200418	Immunodeficiency with factor I anomaly	CFI	Immunodeficiency with factor I anomaly	2
98	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	SACS	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	2
199340	Muscular dystrophy, Selcen type	BAG3	Muscular dystrophy, Selcen type	2
199337	Pancreatic insufficiency-anemia-hyperostosis syndrome	COX4I2	Pancreatic insufficiency-anemia-hyperostosis syndrome	2
199348	Thiamine-responsive encephalopathy	SLC19A3	Thiamine-responsive encephalopathy	2
199343	EAST syndrome	KCNJ10	EAST syndrome	2
199332	Endocrine-cerebro-osteodysplasia syndrome	CILK1	Endocrine-cerebro-osteodysplasia syndrome	2
171851	MEDNIK syndrome	AP1S1	MEDNIK syndrome	2
199329	Congenital myopathy, Paradas type	DYSF	Congenital myopathy, Paradas type	2
199351	Adult-onset dystonia-parkinsonism	PLA2G6	Adult-onset dystonia-parkinsonism	2
356	Gerstmann-Straussler-Scheinker syndrome	PRNP	Gerstmann-Straussler-Scheinker syndrome	2
466	Fatal familial insomnia	PRNP	Fatal familial insomnia	2
2102	GTP cyclohydrolase I deficiency	GCH1	GTP cyclohydrolase I deficiency	2
199318	15q13.3 microdeletion syndrome	CHRNA7	15q13.3 microdeletion syndrome	2
171848	Polyneuropathy-hearing loss-ataxia-retinitis pigmentosa-cataract syndrome	ABHD12	Polyneuropathy-hearing loss-ataxia-retinitis pigmentosa-cataract syndrome	2
171829	6q16 microdeletion syndrome	SIM1	6q16 microdeletion syndrome	2
1195	Congenital atransferrinemia	TF	Congenital atransferrinemia	2
713	Glycogen storage disease due to phosphoglycerate kinase 1 deficiency	PGK1	Glycogen storage disease due to phosphoglycerate kinase 1 deficiency	2
178506	Brain calcification, Rajab type	FARSB	Brain calcification, Rajab type	2
178333	Åland Islands eye disease	CACNA1F	Åland Islands eye disease	2
760	Purine nucleoside phosphorylase deficiency	PNP	Purine nucleoside phosphorylase deficiency	2
244	Primary ciliary dyskinesia	CFAP300	Primary ciliary dyskinesia	2
178307	Reticulate acropigmentation of Kitamura	ADAM10	Reticulate acropigmentation of Kitamura	2
2131	Alternating hemiplegia of childhood	SLC1A3	Alternating hemiplegia of childhood	2
46	Adenylosuccinate lyase deficiency	ADSL	Adenylosuccinate lyase deficiency	2
171881	Cap myopathy	TPM3	Cap myopathy	2
3166	Sialuria	GNE	Sialuria	2
2882	Sitosterolemia	ABCG8	Sitosterolemia	2
171703	Microcephaly-polymicrogyria-corpus callosum agenesis syndrome	EOMES	Microcephaly-polymicrogyria-corpus callosum agenesis syndrome	2
171680	Lissencephaly due to TUBA1A mutation	TUBA1A	Lissencephaly due to TUBA1A mutation	2
171863	Autosomal dominant spastic paraplegia type 42	SLC33A1	Autosomal dominant spastic paraplegia type 42	2
171866	Spondyloepimetaphyseal dysplasia, aggrecan type	ACAN	Spondyloepimetaphyseal dysplasia, aggrecan type	2
274	Bernard-Soulier syndrome	GP9	Bernard-Soulier syndrome	2
199241	Pulmonary capillary hemangiomatosis	EIF2AK4	Pulmonary capillary hemangiomatosis	2
7	3C syndrome	CCDC22	3C syndrome	2
709	Peters plus syndrome	B3GLCT	Peters plus syndrome	2
184	Cherubism	SH3BP2	Cherubism	2
71	Chylomicron retention disease	SAR1B	Chylomicron retention disease	2
1949	Benign familial neonatal epilepsy	KCNQ3	Benign familial neonatal epilepsy	2
1473	Uveal coloboma-cleft lip and palate-intellectual disability	YAP1	Uveal coloboma-cleft lip and palate-intellectual disability	2
182050	MYH9-related disease	MYH9	MYH9-related disease	2
3103	Roberts syndrome	ESCO2	Roberts syndrome	2
871	Familial progressive cardiac conduction defect	TRPM4	Familial progressive cardiac conduction defect	2
847	Alpha-thalassemia-X-linked intellectual disability syndrome	ATRX	Alpha-thalassemia-X-linked intellectual disability syndrome	2
1587	Monosomy 13q14	RB1	Monosomy 13q14	2
1627	Deletion 5q35	NSD1	Deletion 5q35	2
500	Noonan syndrome with multiple lentigines	RAF1	Noonan syndrome with multiple lentigines	2
569	Familial or sporadic hemiplegic migraine	PRRT2	Familial or sporadic hemiplegic migraine	2
1358	Carey-Fineman-Ziter syndrome	MYMK	Carey-Fineman-Ziter syndrome	2
920	Ablepharon macrostomia syndrome	TWIST2	Ablepharon macrostomia syndrome	2
2268	ICF syndrome	HELLS	ICF syndrome	2
373	Simpson-Golabi-Behmel syndrome	GPC4	Simpson-Golabi-Behmel syndrome	2
3111	Rotor syndrome	SLCO1B3	Rotor syndrome	2
183678	Hermansky-Pudlak syndrome due to AP-3 deficiency	AP3B1	Hermansky-Pudlak syndrome due to AP-3 deficiency	2
2382	Lennox-Gastaut syndrome	CACNA1A	Lennox-Gastaut syndrome	2
1935	Early myoclonic encephalopathy	SIK1	Early myoclonic encephalopathy	2
2398	Multiple symmetric lipomatosis	MFN2	Multiple symmetric lipomatosis	2
2897	Pityriasis rubra pilaris	CARD14	Pityriasis rubra pilaris	2
183707	Neutrophil immunodeficiency syndrome	RAC2	Neutrophil immunodeficiency syndrome	2
2314	Autosomal dominant hyper-IgE syndrome	STAT3	Autosomal dominant hyper-IgE syndrome	2
183713	Bacterial susceptibility due to TLR signaling pathway deficiency	MYD88	Bacterial susceptibility due to TLR signaling pathway deficiency	2
526	Liddle syndrome	SCNN1A	Liddle syndrome	2
897	Waardenburg-Shah syndrome	MITF	Waardenburg-Shah syndrome	2
643	Giant axonal neuropathy	GAN	Giant axonal neuropathy	2
634	Netherton syndrome	SPINK5	Netherton syndrome	2
2828	Young-onset Parkinson disease	DNAJC6	Young-onset Parkinson disease	2
642	Hereditary sensory and autonomic neuropathy type 4	NTRK1	Hereditary sensory and autonomic neuropathy type 4	2
627	Nance-Horan syndrome	NHS	Nance-Horan syndrome	2
3363	Trichomegaly-retina pigmentary degeneration-dwarfism syndrome	PNPLA6	Trichomegaly-retina pigmentary degeneration-dwarfism syndrome	2
559	Marinesco-Sjögren syndrome	INPP5K	Marinesco-Sjögren syndrome	2
329211	Autosomal dominant neovascular inflammatory vitreoretinopathy	CAPN5	Autosomal dominant neovascular inflammatory vitreoretinopathy	2
210144	Lethal polymalformative syndrome, Boissel type	FTO	Lethal polymalformative syndrome, Boissel type	2
319574	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency	IFNGR2	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency	2
231531	Hermansky-Pudlak syndrome due to BLOC-1 deficiency	BLOC1S6	Hermansky-Pudlak syndrome due to BLOC-1 deficiency	2
2591	Infantile myofibromatosis	PDGFRB	Infantile myofibromatosis	2
319581	Autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	IFNGR1	Autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	2
319563	Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency	ISG15	Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency	2
211017	Spinocerebellar ataxia type 30	SCA30	Spinocerebellar ataxia type 30	2
211067	Episodic ataxia type 5	CACNB4	Episodic ataxia type 5	2
319569	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	IFNGR1	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency	2
1063	Tufted angioma	GNA14	Tufted angioma	2
319552	Mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency	IL12RB1	Mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency	2
319558	Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency	IL12B	Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency	2
319635	Amyloidosis cutis dyschromia	GPNMB	Amyloidosis cutis dyschromia	2
210141	Inherited congenital spastic tetraplegia	ADD3	Inherited congenital spastic tetraplegia	2
231401	Alpha-thalassemia-myelodysplastic syndrome	ATRX	Alpha-thalassemia-myelodysplastic syndrome	2
319651	Constitutional megaloblastic anemia with severe neurologic disease	DHFR	Constitutional megaloblastic anemia with severe neurologic disease	2
319646	PGM1-CDG	PGM1	PGM1-CDG	2
210163	Congenital lethal myopathy, Compton-North type	CNTN1	Congenital lethal myopathy, Compton-North type	2
329249	Severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency	SH2B1	Severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency	2
2197	Idiopathic hypercalciuria	ADCY10	Idiopathic hypercalciuria	2
210548	Macrocephaly-intellectual disability-autism syndrome	HEPACAM	Macrocephaly-intellectual disability-autism syndrome	2
319640	Retinal macular dystrophy type 2	PROM1	Retinal macular dystrophy type 2	2
329258	Autosomal dominant Charcot-Marie-Tooth disease type 2Q	DHTKD1	Autosomal dominant Charcot-Marie-Tooth disease type 2Q	2
319595	Mendelian susceptibility to mycobacterial diseases due to partial STAT1 deficiency	STAT1	Mendelian susceptibility to mycobacterial diseases due to partial STAT1 deficiency	2
319589	Autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency	IFNGR2	Autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency	2
319514	Combined oxidative phosphorylation defect type 13	PNPT1	Combined oxidative phosphorylation defect type 13	2
319509	Combined oxidative phosphorylation defect type 9	MRPL3	Combined oxidative phosphorylation defect type 9	2
3202	Dehydrated hereditary stomatocytosis	KCNN4	Dehydrated hereditary stomatocytosis	2
329173	Autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis	RNF31	Autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis	2
329235	X-linked central congenital hypothyroidism with late-onset testicular enlargement	IGSF1	X-linked central congenital hypothyroidism with late-onset testicular enlargement	2
228174	Autosomal dominant Charcot-Marie-Tooth disease type 2N	AARS1	Autosomal dominant Charcot-Marie-Tooth disease type 2N	2
228169	Autosomal dominant striatal neurodegeneration	PDE8B	Autosomal dominant striatal neurodegeneration	2
329242	Congenital chronic diarrhea with protein-losing enteropathy	DGAT1	Congenital chronic diarrhea with protein-losing enteropathy	2
2132	Hemoglobin C disease	HBB	Hemoglobin C disease	2
2953	Musculocontractural Ehlers-Danlos syndrome	DSE	Musculocontractural Ehlers-Danlos syndrome	2
2849	Perlman syndrome	DIS3L2	Perlman syndrome	2
3261	Autoimmune lymphoproliferative syndrome	RASGRP1	Autoimmune lymphoproliferative syndrome	2
320401	Autosomal recessive spastic paraplegia type 44	GJC2	Autosomal recessive spastic paraplegia type 44	2
320396	Autosomal recessive spastic paraplegia type 45	NT5C2	Autosomal recessive spastic paraplegia type 45	2
228179	Autosomal dominant Charcot-Marie-Tooth disease type 2M	DNM2	Autosomal dominant Charcot-Marie-Tooth disease type 2M	2
320411	Autosomal recessive spastic paraplegia type 56	CYP2U1	Autosomal recessive spastic paraplegia type 56	2
320406	Spastic paraplegia-optic atrophy-neuropathy syndrome	KLC2	Spastic paraplegia-optic atrophy-neuropathy syndrome	2
2066	Gamma-aminobutyric acid transaminase deficiency	ABAT	Gamma-aminobutyric acid transaminase deficiency	2
618	Familial melanoma	TERF2IP	Familial melanoma	2
220	Denys-Drash syndrome	WT1	Denys-Drash syndrome	2
319547	Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR2 deficiency	IFNGR2	Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR2 deficiency	2
319519	Combined oxidative phosphorylation defect type 14	FARS2	Combined oxidative phosphorylation defect type 14	2
319524	Combined oxidative phosphorylation defect type 15	MTFMT	Combined oxidative phosphorylation defect type 15	2
210571	Dystonia 16	PRKRA	Dystonia 16	2
209867	Autosomal dominant rhegmatogenous retinal detachment	COL2A1	Autosomal dominant rhegmatogenous retinal detachment	2
1945	Rolandic epilepsy	SRPX2	Rolandic epilepsy	2
319160	Congenital myopathy with internal nuclei and atypical cores	CCDC78	Congenital myopathy with internal nuclei and atypical cores	2
347	Frasier syndrome	WT1	Frasier syndrome	2
208513	Spinocerebellar ataxia type 29	ITPR1	Spinocerebellar ataxia type 29	2
319332	Autosomal recessive myogenic arthrogryposis multiplex congenita	SYNE1	Autosomal recessive myogenic arthrogryposis multiplex congenita	2
231178	Usher syndrome type 2	PDZD7	Usher syndrome type 2	2
1272	Aymé-Gripp syndrome	MAF	Aymé-Gripp syndrome	2
319340	Carney complex-trismus-pseudocamptodactyly syndrome	MYH8	Carney complex-trismus-pseudocamptodactyly syndrome	2
319504	Combined oxidative phosphorylation defect type 8	AARS2	Combined oxidative phosphorylation defect type 8	2
206583	Adult polyglucosan body disease	GBE1	Adult polyglucosan body disease	2
231154	Combined immunodeficiency due to partial RAG1 deficiency	RAG1	Combined immunodeficiency due to partial RAG1 deficiency	2
319199	Autosomal recessive spastic paraplegia type 53	VPS37A	Autosomal recessive spastic paraplegia type 53	2
2680	Hypomyelination neuropathy-arthrogryposis syndrome	LGI4	Hypomyelination neuropathy-arthrogryposis syndrome	2
209370	Severe neonatal-onset encephalopathy with microcephaly	MECP2	Severe neonatal-onset encephalopathy with microcephaly	2
319189	Familial cortical myoclonus	NOL3	Familial cortical myoclonus	2
206580	Autosomal recessive lower motor neuron disease with childhood onset	PLEKHG5	Autosomal recessive lower motor neuron disease with childhood onset	2
319182	Wiedemann-Steiner syndrome	KMT2A	Wiedemann-Steiner syndrome	2
206559	POMT2-related limb-girdle muscular dystrophy R14	POMT2	POMT2-related limb-girdle muscular dystrophy R14	2
329228	Microcephalic primordial dwarfism due to ZNF335 deficiency	ZNF335	Microcephalic primordial dwarfism due to ZNF335 deficiency	2
231169	Usher syndrome type 1	ESPN	Usher syndrome type 1	2
231108	Familial rhabdoid tumor	SMARCA4	Familial rhabdoid tumor	2
206564	POMGNT1-related limb-girdle muscular dystrophy R15	POMGNT1	POMGNT1-related limb-girdle muscular dystrophy R15	2
206554	Fukutin-related limb-girdle muscular dystrophy R13	FKTN	Fukutin-related limb-girdle muscular dystrophy R13	2
712	Hemolytic anemia due to glucophosphate isomerase deficiency	GPI	Hemolytic anemia due to glucophosphate isomerase deficiency	2
329224	Intellectual disability-craniofacial dysmorphism-cryptorchidism syndrome	PACS1	Intellectual disability-craniofacial dysmorphism-cryptorchidism syndrome	2
329217	Cerebral sinovenous thrombosis	PROZ	Cerebral sinovenous thrombosis	2
319671	Alazami syndrome	LARP7	Alazami syndrome	2
319675	Microcephalic primordial dwarfism, Dauber type	NIN	Microcephalic primordial dwarfism, Dauber type	2
319623	X-linked mendelian susceptibility to mycobacterial diseases due to CYBB deficiency	CYBB	X-linked mendelian susceptibility to mycobacterial diseases due to CYBB deficiency	2
209932	Cone dystrophy with supernormal rod response	KCNV2	Cone dystrophy with supernormal rod response	2
209902	Hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency	CYP7A1	Hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency	2
209905	Brain-lung-thyroid syndrome	NKX2-1	Brain-lung-thyroid syndrome	2
209908	Isolated childhood apraxia of speech	FOXP2	Isolated childhood apraxia of speech	2
209967	Episodic ataxia type 6	SLC1A3	Episodic ataxia type 6	2
209951	Autosomal recessive spastic paraplegia type 18	ERLIN2	Autosomal recessive spastic paraplegia type 18	2
329178	Congenital muscular dystrophy with intellectual disability and severe epilepsy	DPM2	Congenital muscular dystrophy with intellectual disability and severe epilepsy	2
329191	Tall stature-long halluces-multiple extra-epiphyses syndrome	NPR2	Tall stature-long halluces-multiple extra-epiphyses syndrome	2
2254	Pontocerebellar hypoplasia type 1	EXOSC9	Pontocerebellar hypoplasia type 1	2
210128	Urocanic aciduria	UROC1	Urocanic aciduria	2
209981	IRIDA syndrome	TMPRSS6	IRIDA syndrome	2
210115	Sterile multifocal osteomyelitis with periostitis and pustulosis	IL1RN	Sterile multifocal osteomyelitis with periostitis and pustulosis	2
319612	X-linked mendelian susceptibility to mycobacterial diseases due to IKBKG deficiency	IKBKG	X-linked mendelian susceptibility to mycobacterial diseases due to IKBKG deficiency	2
319600	Mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	IRF8	Mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	2
209341	DYNC1H1-related autosomal dominant childhood-onset proximal spinal muscular atrophy	DYNC1H1	DYNC1H1-related autosomal dominant childhood-onset proximal spinal muscular atrophy	2
319678	Encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	COQ9	Encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	2
1541	Craniosynostosis, Boston type	MSX2	Craniosynostosis, Boston type	2
2963	Progeroid syndrome, Petty type	SLC25A24	Progeroid syndrome, Petty type	2
329195	Developmental delay with autism spectrum disorder and gait instability	HERC2	Developmental delay with autism spectrum disorder and gait instability	2
3051	Nicolaides-Baraitser syndrome	SMARCA2	Nicolaides-Baraitser syndrome	2
3203	Overhydrated hereditary stomatocytosis	RHAG	Overhydrated hereditary stomatocytosis	2
320385	Hereditary sensory and autonomic neuropathy due to TECPR2 mutation	TECPR2	Hereditary sensory and autonomic neuropathy due to TECPR2 mutation	2
320391	Autosomal recessive spastic paraplegia type 46	GBA2	Autosomal recessive spastic paraplegia type 46	2
